product_url|product_name|product_variety|product_origin|product_family|user_avg_rating|user_rating_count|product_description|product_reviews
https://www.wine.com/product/poe-van-der-kamp-pinot-noir-2018/586747|POE Van der Kamp Pinot Noir 2018|Pinot Noir| from Sonoma Mountain, Sonoma Valley, Sonoma County, California|Red Wine|0.0|0|Enticing notes of wild currant  violets and wet sagebrush on the nose. On the palate  firm tannins with notes of white pepper and dark black fruit. A rustic interpretation of Pinot that can be enjoyed with food or without.|Wine Enthusiast,92,Compost  tea and crunchy red fruit mark the profile of this light-bodied  delicately layered wine from the mighty mountain site. Textured and savory  it offers complexity and structure  with lasting acidity. 
https://www.wine.com/product/roco-marsh-estate-pinot-noir-2019/724537|ROCO Marsh Estate Pinot Noir 2019|Pinot Noir| from Yamhill-Carlton District, Willamette Valley, Oregon|Red Wine|3.2|26|Strawberry pie and lovely Cassis fruit from the front of the palate. Amazingly this wine transitions to even more fruit mid palate with that Yamhill-Carlton AVA cracked black pepper spice. This delicious Pinot Noir has an incredibly complex and long finish.An excellent pairing with any salmon dish with also great with duck  roasted vegetables and hazelnuts.|Wine Enthusiast,95,This wine from an exceptional site displays lush flavors across the black fruit spectrum. The tannins have a lightly grainy texture  with aging in 10% new French oak lending a wash of toast and coffee grounds. This muscular wine has the stuffing to age and the power to stand up to heavier stews and meaty entrées. Editors’ Choice.;Wine Spectator,91,Vibrant and floral  with elegantly layered cherry and strawberry blossom accents that mix with black tea and stony minerals. Drink now.
https://www.wine.com/product/schiavenza-barolo-prapo-2017/763196|Schiavenza Barolo Prapo 2017|Nebbiolo| from Barolo, Piedmont, Italy|Red Wine|0.0|0|Schiavenza's 0.9 hectares in the Prapo cru are located at 350m above sea level  with southeast exposure  the vines were planted in 1993. Of all their crus  this is the one in which the soil is most representative of Serralunga: its high percentage of light-colored limestone naturally limits yields and results in wines that need time in bottle to show their best.|James Suckling,96,Lots of dried orange peel  strawberry and watermelon on the nose. Full-bodied with loads of intense fruit and chewy tannins. Really big and structured  but remains energetic and solid.;Jeb Dunnuck,94,The 2017 Barolo Prapo parcel is 0.9 hectares at 350 meters elevation. With the highest proportion of limestone soils  it provides the most structure of the Schiavenza wines. The Prapo is more introverted aromatically  with licorice  balsamic  and baked cherry. The structure is balanced and firm  warranting time in cellar to soften its grip. Brooding with tobacco  cherry pit  and stony minerality  the Prapo is classic  dark fruited and grounded.;Wine Enthusiast,93,Forest floor  incense and menthol aromas mingle with whiffs of blue flowers and baked plum. Young and primary  the brawny palate offers dried cherry  licorice  grilled herbs and the heat of evident alcohol framed in close-grained tannins that grip the close. Give the tannins a few years to unfurl then drink sooner rather than later to capture the remaining fruit and freshness. Best After 2024;Robert Parker's Wine Advocate,92,The Schiavenza 2017 Barolo Prapò is a mostly subdued wine in terms of aromas but a powerful wine in terms of mouthfeel (and its 15% alcohol content). The bouquet shows soft touches of cherry liqueur and dried blackberry that progress to smoke  tar and rusty nail. The wine is not especially intense in terms of its bouquet  but it does show a lot more intensity and determination to the palate with fine tannins and tight structure. Like the other releases from this estate  this 2017 vintage of 2 200 bottles is best suited for near and mid-term drinking  perhaps with a fatty liver pâté.;Wine Spectator,91,This Barolo is firm and linear  with assertive tannins making their presence felt early and lingering on. Menthol  leather  plum  fruitcake and iron flavors ply the rustic profile.
https://www.wine.com/product/vinum-cellars-the-insider-pinot-noir-2018/662145|Vinum Cellars The Insider Pinot Noir 2018|Pinot Noir| from Sonoma Coast, Sonoma County, California|Red Wine|3.2|29|This Sonoma Coast Pinot Noir has a deep garnet  crushed cranberry color which illustrates the depth of this cool climate Pinot Noir. Right out of the glass this wine is perfumed with elegant dark fruit from ripe Bing cherry to black raspberry notes. The wine is subtly spiced with integrated cinnamon and clove spices and backed with mocha notes. On the palate the wine carries through consistently with the aromatics and displays the ripe and juicy cherry and raspberry fruit notes with balanced acidity and generous vanilla and toasted oak notes revealing silky tannins that linger. The wine finishes with in a Burgundian style referencing the earth tones of the Pommard clone 4 that makes this wine memorable. |Wine Enthusiast,90,This is a value-driven wine that overdelivers on its price point  offering black cherry  vanilla and dried herb around an oaky center. Made in a full-bodied  fleshy and lush style  it finishes in earthy varietal character and drops of cinnamon.;Wilfred Wong of Wine.com,90,COMMENTARY: The 2018 Vinum Cellars Insider Pinot Noir brings attractive and generosity onto the palate. TASTING NOTES: This wine offers aromas and flavors of black fruit and licorice. Enjoy it with a savory  rotisserie leg of lamb. (Tasted: October 14  2020  San Francisco  CA)
https://www.wine.com/product/santa-julia-reserva-cabernet-sauvignon-2021/1192903|Santa Julia Reserva Cabernet Sauvignon 2021|Cabernet Sauvignon| from Uco Valley, Mendoza, Argentina|Red Wine|0.0|0|A deep red color with aromas of ripe red fruits such as blackberries and blueberries  complemented by subtle spicy notes of black pepper and paprika and a herbal touch. Soft and balanced tannins. It has a strong and persistent finish.|James Suckling,92,Bright currants  green peppercorns and licorice spices here  with a refreshing herbal note that gives it a lift. Expansive on the palate with structured  fine-grained tannins and quite a long  subtle finish.
https://www.wine.com/product/flechas-de-los-andes-gran-malbec-2019/1234090|Flechas De Los Andes Gran Malbec 2019|Malbec| from Uco Valley, Mendoza, Argentina|Red Wine|0.0|0|The color is intense with violet tones  typical of this variety. The nose is expressive  dominated by fruity aromas of plums and cherries and violet floral aromas characteristic of Malbec from Uco. In the mouth the attack is round with fine  polished and dense tannins that give a magnificent center of mouth. The mineral character  the freshness  the subtle contribution of the oak and its long finish  make this wine an example of quality  elegance and excellence. |Vinous,94,The 2019 Malbec Gran from the Uco Valley was a third aged in foudres and a third in barrels. A very dark purple in the glass. The ripe nose offers rose petals  plum  herbs and a hint of jam. The palate flows well but at a measured pace with intense flavor  good juice and polished tannins along with a hint of salinity. Will improve in the bottle.;James Suckling,92,A firm  silky red with blackberry and cherry aromas and flavors. Medium body  fine tannins and a caressing finish.;Robert Parker's Wine Advocate,92,The 2019 Gran Malbec shows fresher and with more integrated oak than the 2018 I tasted next to it despite having very similar analytical figures. It matured in a combination of barrels  foudres and stainless steel and comes through as floral with varietal aromas  ripe but balanced and with a silky mouthfeel.
https://www.wine.com/product/macrostie-wildcat-mountain-vineyard-pinot-noir-2018/741655|MacRostie Wildcat Mountain Vineyard Pinot Noir 2018|Pinot Noir| from Sonoma Coast, Sonoma County, California|Red Wine|0.0|0|The 2018 Wildcat Mountain Pinot Noir has a dense purple color  and perfumed aromas of blackberry and black cherry that invite a first taste. The entry has lovely weight and presence on the palate  with a texture that underscores the lush dark berry layers. Notes of black licorice and cocoa powder complement the intense fruit while adding intrigue to a long  rich finish.|Tasting Panel,94,Wildcat Mountain Vineyard is owned by Steve MacRostie and his partners Nancy and Tony Lilly. Its volcanic soils  strong maritime winds  and coastal fog contribute to the distinctive character of this lushly layered red  which opens with inspiring notes of cinnamon roll and cherry pie. A more complex mid-palate unfolds with jasmine  frankincense  and other exotic floral notes  leaving a trace of lavender and plum on the finish.;Jeb Dunnuck,93,More complex notes of mulberries  black raspberries  forest floor  bouquet garni  and spice emerge from the 2018 Pinot Noir Wildcat Mountain. Beautifully textured and medium-bodied  with a great mid-palate and silky tannins  it's unquestionably an outstanding effort...
https://www.wine.com/product/pascual-toso-estate-malbec-2021/1168925|Pascual Toso Estate Malbec 2021|Malbec| from Mendoza, Argentina|Red Wine|0.0|0|This Estate-grown Malbec reveals a fruity nose filled with plum and quince aromas and a touch of elegant oak. The mouthfeel is full  with flavors of blackberry and licorice  and has a rich and lingering finish. There are smoky accents of vanilla and lingering oak.Excellent to pair with grilled meat  lamb  or pasta.|James Suckling,92,Ripe blackberries and plums with hints of vanilla  licorice  chocolate and smoke. Medium-to full-bodied with plush  creamy tannins and a velvety texture. Dense  with a deep core of ripe fruit. Rich finish.
https://www.wine.com/product/bodegas-muga-reserva-375ml-half-bottle-2018/1099127|Bodegas Muga Reserva (375ML half-bottle) 2018|Tempranillo| from Rioja, Spain|Red Wine|0.0|0|The wine has a bright ruby-red color with medium depth and a garnet rim. Intense and complex on the nose  where you can find primary fruit aromas of raspberry and blackberry  secondary aromas of vanilla and licorice and a subtle hint of tertiary aromas such as chocolate and ripe fruit.Very well-balanced on the palate  with good acidity and soft tannins. The finish is long and fruity. Perfect for enjoying now  but also thanks to its great balance and structure  a wine you can lay down for a number of years.This wine will make an excellent match for meat dishes  such as T-bone steak  and also with charcuterie and all kinds of casseroles.|James Suckling,94,This was the only red that Muga made in 2018  and the wines from the best vineyards went into the blend. In other words  top vineyards were declassified. Medium-bodied with very fine tannins that are caressing and refined. Plenty of subtle berries  chocolate and walnuts.;Jeb Dunnuck,91,The 2018 Muga Reserva is a similar blend and has pretty  slightly fresher notes of darker  almost blue fruits as well as violets  spring flowers  and cedary oak. More medium-bodied on the palate  it shows the fresher  elegant style of the vintage  has beautiful tannins  no hard edges  and outstanding length on the finish.
https://www.wine.com/product/felsina-berardenga-chianti-classico-375ml-half-bottle-2019/1136870|Felsina Berardenga Chianti Classico (375ML Half-bottle) 2019|Sangiovese| from Chianti Classico, Chianti, Tuscany, Italy|Red Wine|0.0|0|Ruby red with deep intensity and hue. Fruity  fine and elegant aromas dominated by wild berries  along with array of spicy notes. Fruity on the palate with good tannins and a lingering finish.|James Suckling,94,A beautiful  creamy red with cherry and chocolate character. Hints of dried earth. It’s medium-to full-bodied with creamy tannins and a long  flavorful finish. shows firmness and tension. Very drinkable now  but will improve beautifully with age.;Decanter,92,At the southeastern limit of Chianti Classico  Fèlsina’s expansive vineyards look towards Montalcino. The annata is assembled from various parcels rising from 320 to 420 metres on rocky calcareous soil with layers of sandstone. As usual  it is more earthy than fruity  bringing in evocative accents of violet  liquorice and pepper. The palate is superbly textured with fine  grainy tannins providing a sensuous grip. Dark fruited and tangy with admirable depth  it will drink well now and over the next decade. Finishes with a sprinkle of cinnamon.;Robert Parker's Wine Advocate,91,One of the best vantage points for drinking Chianti Classico is at the entry level. A wine like the Fèlsina 2019 Chianti Classico Berardenga offers so much freshness and cheerful  easy-drinking appeal. It's a terrific partner to pizza  pasta or basically anything on the trattoria menu tonight. This wine shows bright cherry flavors and redcurrant with pressed flowers and some tangy blood orange. It is steady and generous  with lots of bright primary intensity.;Vinous,91,The 2019 Chianti Classico Berardenga is a classic wine for the year. Bright  perfumed and light on its feet  the 2019 Chianti Classico Berardenga is so wonderfully expressive. There is a feeling of vibrancy to the 2019 that is hugely appealing. A wine of energy more than power. Crushed red berry fruit  cinnamon linger in a gorgeous Chianti Classico that is more about transparency than power.;Wine Spectator,90,This is lively  its cherry  strawberry and orange peel flavors picking up earth and woodsy accents. Firm tannins sweep in on the finish  yet this stays fresh and long. A touch more austere than many '19s.
https://www.wine.com/product/14-hands-stampede-red-blend-2019/877537|14 Hands Stampede Red Blend 2019|Other Red Blends| from Columbia Valley, Washington|Red Wine|4.0|11|This robust red blend kicks things off with aromas of spice and cedar  leading to flavors of cola and cherry. A lighter oak regimen shows off the wine’s unique characteristics  including lively acidity and a dramatic  enduring finish.|Jeb Dunnuck,91,A value priced blend of 47% Merlot  28% Syrah  15% Cabernet Sauvignon  and the rest Petit Verdot  the 2019 Stampede Bold Red Blend reveals a vivid ruby/purple color as well as a terrific nose of cassis  spicy oak  graphite  and tobacco. This carries to a medium-bodied red blend with good overall balance  ripe tannins  and a level of purity and class that punches well above its humble price point. It should shine for at least 5-6 years. Best After 2022
https://www.wine.com/product/luca-beso-de-dante-2019/1224791|Luca Beso de Dante 2019|Bordeaux Red Blends| from Mendoza, Argentina|Red Wine|0.0|0|Aromas of cassis with mint notes and oak. Medium-bodied and classically structured with good density. The Cabernet fruit melds seamlessly with the Malbec  creating a well-structured and balanced blend with moderate tannins and a lengthy finish. This blend will pair well with any Cab-friendly dishes such as steak  pork  lamb  and strong cheeses. It can handle any dish with cream or butter sauces.|Wine Enthusiast,94,This elegant blend offers green bell pepper and cherry with a touch of nutmeg and vanilla on the nose. It's full-bodied with firm tannins and vibrant acidity providing a good structure. Fresh red fruit and herbs are nicely blended with baking spices on the silky palate. It has a lingering finish with fruit flavors in the aftertaste.;Robert Parker's Wine Advocate,92,The Cabernet Sauvignon that represents 50% of the blend of the 2019 Beso de Dante (the rest is 40% Malbec and 10% Cabernet Franc) was immediately recognizable in the shape of herbal and spicy notes  vibrant acidity and fine-grained tannins. Like many reds here  it combines power and finesse  showing good balance.;James Suckling,92,Aromas of blackberry  plum  tar  licorice  sandalwood and hot stone. It’s full-bodied with firm  ripe tannins. Rich and dense with a smooth  warm finish. Drink from 2022.
https://www.wine.com/product/tenuta-sette-ponti-vigna-dell-impero-2016/591308|Tenuta Sette Ponti Vigna dell Impero 2016|Sangiovese| from Tuscany, Italy|Red Wine|4.5|11|Intense ruby red with garnet reflection  the nose has hints of violet and tertiary aromas of undergrowth. In mouth it is balanced with fine tannins  good body and persistence.|James Suckling,96,Complex aromas of fresh flowers and cherries follow through to a full body  firm and very silky tannins and a long  long finish. Driven and fine. Drink from 2022.;Wine Spectator,95,This is all about purity  finesse and energy. A line of cherry and raspberry flavors runs through this red  with grace notes of leather  tobacco  graphite and underbrush. Reined-in and firm  yet balanced  with a lingering aftertaste of cherry  mineral and spice. Best from 2021 through 2045. ;Robert Parker's Wine Advocate,92,A pure expression of Sangiovese  the Tenuta Sette Ponti 2016 Valdarno di Sopra Vigna dell'Impero opens to brambly notes of forest floor and wild cherry  followed by crushed flowers and scorched earth. There is a warm-climate element to this wine that is specific to Tuscany  and that is presented with extra ripeness and spice. The wine finishes with some bitter almond and grilled rosemary. I tasted bottle 3 490 of the 9 767 bottles produced in this vintage.
https://www.wine.com/product/marcarini-barbera-dalba-ciabot-camerano-2017/545125|Marcarini Barbera d'Alba Ciabot Camerano 2017|Barbera| from Alba, Piedmont, Italy|Red Wine|0.0|0|Its intense garnet color  clarity  and warm ruby-red reflections are indications of its extraordinary richness and powerful structure. The full bouquet is characteristic  complex and very persistent  the palate austere and warm  and its considerable full body accentuated  the wine’s superb balance and harmony are further exalted by sweet tannins.|James Suckling,91,Dried spices and tea leaves intersperse with light tulip character. Medium-bodied and very edgy and subtle for a barbera  trading mainly in vibrant acidity and firm tannins. Drink now.
https://www.wine.com/product/vina-robles-the-arborist-2020/1098428|Vina Robles The Arborist 2020|Other Red Blends| from Paso Robles, Central Coast, California|Red Wine|4.1|8|A caretaker of trees  The Arborist pays homage to the iconic Paso Robles oaks. The 2020 vintage is a dark ruby color. Aromas of black cherries and plums with hints of spice and fine tobacco. Medium-bodied with dark stone fruits  dark chocolate and textured tannins. Blend: 40% Syrah  32% Petite Sirah  13% Grenache  7% Grenache  6% Tannat  2% Petite Sirah|Wine Enthusiast,90,This ever-reliable estate blend of 40% Syrah  34% Petite Sirah  20% Grenache and 6% Tannat begins with aromas of crumpled lavender  crushed elderberry  white pepper and dried meat on the nose. The palate combines purple flower and dried elderberry  with a hint of old leather.
https://www.wine.com/product/rodney-strong-brothers-vineyard-cabernet-sauvignon-2016/697967|Rodney Strong Brothers Vineyard Cabernet Sauvignon 2016|Cabernet Sauvignon| from Alexander Valley, Sonoma County, California|Red Wine|4.2|10|The 2016 Brothers is a deeply rich wine with complex flavors of dark berries and cassis. The wine is bursting with blackberry  plum  and wonderful chocolate and mocha notes followed by a round and seductive mid-palate and a long lingering finish.|Tasting Panel,95,This single vineyard reaches elevations up to 1030 feet. Scents of dried blackberry  black tea  and mocha sandalwood lead to an impossibly satin textured mouthfeel: dense  powerful  but opulent. Licorice and espresso are a fine pair  with cherry pith tannins. Aged for 26 months in French oak  the wine is round  not wound up.;Wilfred Wong of Wine.com,92,COMMENTARY: The 2016 Rodney Strong Vineyards Brothers Cabernet Sauvignon is richly layered and beautifully persistent. TASTING NOTES: This wine offers classic aromas of blackcurrants  anise  and oak. Pair its long and generous ride on the palate with a well-marbled  grilled Porterhouse. (Tasted: December 14  2020  San Francisco  CA);Wine Enthusiast,91,Black olive  rock and black currant highlight this wine’s deeply concentrated core of grippy tannin's. Toasted oak accents of clove and vanilla round out the finish.
https://www.wine.com/product/tree-fort-pinot-noir-2020/841551|Tree Fort Pinot Noir 2020|Pinot Noir| from Santa Barbara, Central Coast, California|Red Wine|3.6|6|Aromas of raspberries  rhubarb and vanilla open in the glass. A silky palate boasts lush flavors of red cherry  dried strawberries and floral hints of rose petal. Vanilla spice lingers on the juicy finish.|Tasting Panel,91,Spiced cranberry and raspberry cola maintain this wine’s bright profile. The lush flow of red and blue fruit suggests an energy from within  keeping the palate wanting more
https://www.wine.com/product/la-lecciaia-brunello-di-montalcino-riserva-2013/591111|La Lecciaia Brunello di Montalcino Riserva 2013|Sangiovese| from Montalcino, Tuscany, Italy|Red Wine|4.9|34|A ruby red color with light garnet reflection.Ample  complex  intense  with wild berries on the palate.Full-bodied and persistent  light tannins  soft  harmonic and structured|James Suckling,93,Aromas of new leather  grilled meat  fresh berries and fresh spices with rich red plums  as well as raspberries and cherries. The palate has sinewy and quite juicy texture with fresh cassis and plum flavors filling out a gently grippy but ripe finish. Drink or hold.;Wine Spectator,91,Sanguine and iron notes are the major themes in this taut red  with hints of cherry  plum  tobacco and earth  backed by a firm  lively structure and echoing the iron and earth elements on the finish. Best from 2021 through 2035. ;Robert Parker's Wine Advocate,91,The 2013 Brunello di Montalcino Riserva (with 20 000 bottles made) offers broad and far-reaching aromas of bold cherry  black currant  spice and tobacco. This Riserva is fermented in stainless steel and aged in large oak casks for 36 months. Thanks to that traditional winemaking approach and the qualities of this cool and classic vintage  this wine offers all the major Brunello characteristics at a more reasonable price point. It shows lingering ripeness and power.
https://www.wine.com/product/vina-san-pedro-tayu-1865-malleco-valley-pinot-noir-2020/1182356|Vina San Pedro Tayu 1865 Malleco Valley Pinot Noir 2020|Pinot Noir| from Chile|Red Wine|0.0|0|Intense ruby ??red. Fresh notes of red fruits  such as cherries  along with spicy notes and wild Chilean herbs  such as paico  boldo and mint. A very fresh wine with a dense structure  reflecting the influence of a granite soil. It enjoys a vibrant acidity  which persists in its long finish.Ideal for pairing a tasty mushroom risotto  dishes with truffles or soft blue cheeses  such as gorgonzola dolce  brie and goat cheese.|James Suckling,92,Savory cranberries and red cherries  wild herbs and boysenberries. A structured pinot with juicy sour fruit on the palate and a herbaceous note at the end. Herbal  transparent and tight. Sustainable. Give it a year to settle and evolve. Drink in 2024.
https://www.wine.com/product/bonterra-the-butler-biodynamic-single-vineyard-red-2020/933690|Bonterra The Butler Biodynamic Single Vineyard Red 2020|Rhone Red Blends| from Mendocino, California|Red Wine|0.0|0|The 2020 vintage offers extraordinary finesse  power  and intensity. Earthy notes of pepper   game and wild herbs underscore lovely blue fruit aromas on the nose. The muscular palate  delivers spicy mixed berries and purple fruit  with charismatic slate-tinged tannins that  support the wine throughout the clean  peppery blue fruit finish|Wine Enthusiast,95,Big  broad aromas of black fruit  black pepper and wood smoke give way to well-saturated black cherries  tar and singed rosemary flavors in this dramatic and concentrated wine made from Biodynamic grapes. Tightly knit tannins add great structure to the mouth-feel  setting the wine up for a long life. Made from 63% Syrah  18% Petite Sirah  plus Mourvedre  Grenache and Viognier. Best from 2026-2036.Cellar Selection;Wilfred Wong of Wine.com,92,COMMENTARY: The 2020 Bonterra Butler Red offers an excellent and lasting bite on the palate. TASTING NOTES: This wine delivers aromas and flavors of black fruit  dust  and a hint of energized red berries. Try it with grilled hanger steak in a semi-spicy sauce. (Best Served: 2022-2026)
https://www.wine.com/product/le-corti-chianti-classico-2016/589619|Le Corti Chianti Classico 2016|Sangiovese| from Chianti Classico, Chianti, Tuscany, Italy|Red Wine|3.6|12|The soul of the Villa Le Corti  condensed in the expression of the most authentic character of the San Casciano Val di Pesa hills in Chianti Classico  with Sangiovese and its sparring partners Colorino and Canaiolo. Intense ruby red  for a wine that reveals character  clarity and precision  with a fresh spicy and mint opening aromas and crunchy red berries framed with orange nuances. The floral uniqueness of the violets and iris has a peppery touch in a gentle and generous sip  with an iridescent texture and structure  and a fresh progression in balance with tasty and refined tannins.|James Suckling,92,This is a vivid and fresh red with lots of mushroom  cherry and burnt-lemon character. Full-to medium-bodied  fine tannins and a bright finish.;Robert Parker's Wine Advocate,91,What we have here is an earthy but pleasantly simple Sangiovese (with 5% Colorino) that delivers the obligitory dark fruit and ripe cherry. You'll find blue flowers and potting soil within the 2016 Chianti Classico Le Corti  with plenty of the heft you're looking for in a Chianti Classico. Cook up your favorite meat ragù for this pretty Tuscan red. The wine only sees contact with cement. An ample 80 000 bottles were made  and you are rewarded with terrific value.
https://www.wine.com/product/black-estate-home-pinot-noir-2018/727461|Black Estate Home Pinot Noir 2018|Pinot Noir| from Canterbury, New Zealand|Red Wine|3.6|9|Fire brick hue. Compelling fresh and complex aromas of wild forest berry’s  wild rose petal  and humid earth. Silky mouth coating tannins that gradually melt to reveal rich berry fruits  red current  and spice. The balance gives a clear impression of the soft  fertile and highly mineralized sedimentary clay soils of the Home Vineyard. This is an unfiltered wine with small amounts of sediment. Please allow the bottle to stand and settle before pouring. Decanting will allow maximum expression of aroma and purity of fruit to emerge.|Wine Enthusiast,94,Nicholas Brown and Penelope Naish are part of the new wave of talent in North Canterbury  making organically farmed wines with minimal intervention. There's a lovely vibrancy of color to this vintage of Pinot  and a raw energy. Oodles of crunchy fresh strawberry notes are backed by cinnamon  clove  flower stalks and stone. The sappy tannins have a surprising bite but an easy  natural presence rather than being oak-driven. There's beautiful fruit purity and an overall cool climate  unadulterated vibe.
https://www.wine.com/product/recanati-david-vineyard-reserve-cabernet-sauvignon-ou-kosher-2019/1163297|Recanati David Vineyard Reserve Cabernet Sauvignon (OU Kosher) 2019|Cabernet Sauvignon| from Israel|Red Wine|0.0|0|Vibrant violet. Complex aromas of ripe black fruits suffused with nuances of truffle  cigar and toasted walnut. Approachable and delicious now  this full-bodied red will age gracefully over the next decade.Savor with rich stews  red meats and hearty pasta dishes. Also superb with hard  aged cheeses.This wine is Kosher for Passover|Wine Enthusiast,91,Dark ruby to the eye  this wine has a nose of fruits of the wood  smoked meat and thyme. It is bright at first sip. Flavors of cranberry and pomegranate are joined by firm tannins and notes of dark chocolate and roasted almond. There is a touch of violet on the long finish.
https://www.wine.com/product/marcelo-pelleriti-signature-cabernet-franc-2019/1176562|Marcelo Pelleriti Signature Cabernet Franc 2019|Cabernet Franc| from Mendoza, Argentina|Red Wine|0.0|0|Bright  deep ruby red. Blueberry and dark-berry aromas on the nose. Full-bodied  vivid and balan- ced on the palate  with some blackberries underto- nes and an energetic finish.|James Suckling,95,Aromas of currants  blackberries  violets  tobacco  wild herbs and fresh coriander. Spice box and dark chocolate  too. It’s medium-to full-bodied with firm  powdery tannins. Creamy  polished layers of ripe fruit  spice and herbs blend seamlessly together. Consistently outstanding. Beautiful now  but better from 2023.;Robert Parker's Wine Advocate,91,Despite being riper and more concentrated than other varietal examples in Mendoza  the 2019 Signature Cabernet Franc showed a noticeable improvement over the 2017 I had tasted the last time. It comes from plants that were regrafted to Cabernet Franc in Vista Flores and has contained ripeness (it could go further) with a round and lush palate  juicy tannins and good acidity.
https://www.wine.com/product/belasco-de-baquedano-llama-bonarda-malbec-blend-2017/628733|Belasco de Baquedano Llama Bonarda/Malbec Blend 2017|Other Red Blends| from Mendoza, Argentina|Red Wine|3.8|22|This blend boasts elegant aromas and flavors of plums  cherry  and violet flowers. It is ripe with strawberries and dark fruit. This full-bodied red finishes with well-integrated tannins and moderate oak.This blend can pair with a handful of dishes but a few we highly recommend trying are: baked ham with a honey  Dijon and thyme glaze or an old fashioned meat loaf.|James Suckling,90,Bright blueberry  orange peel and spice aromas. A full palate with generous dry tannins. An attractive malbec that's easy to enjoy now.;Wilfred Wong of Wine.com,90,COMMENTARY: The 2017 Belasco de Baquedano Llama Old Vine Blend is a smooth-sailing red wine. TASTING NOTES: This wine exhibits aromas and flavors of dried earth  leather  black fruit  oak  and earthy notes. Enjoy it with slow-braised meats. (Tasted: November 1  2021  San Francisco  CA)
https://www.wine.com/product/wente-wetmore-vineyard-cabernet-sauvignon-2019/841864|Wente Wetmore Vineyard Cabernet Sauvignon 2019|Cabernet Sauvignon| from Livermore Valley, Central Coast, California|Red Wine|4.4|14|Plush and seamless  with mouthwateringly deep and concentrated notes of boysenberry and chocolate mint. Black cherry and sandalwood contribute additional nuance to deep flavors of coffee bean on the oh-so-balanced finish.Blend: 76% Cabernet Sauvignon  11% Petit Verdot  9% Petite Sirah  4% Barbara|Decanter,90,Lots of ripe blackberries and black cherries on the nose. Lively fine-grained palate - juicy  crunchy and plush but retains freshness Blend   76% Cabernet Sauvignon  11% Petit Verdot  9% Petite Sirah
https://www.wine.com/product/quinta-vale-d-maria-rufo-red-2018/938103|Quinta Vale D. Maria Rufo Red 2018|Other Red Blends| from Douro, Portugal|Red Wine|0.0|0|The aromatic richness that stands out from red fruits such as blackberry  raspberry and ripe cherry  characterize Quinta Vale D. Maria Douro red 2018. Elegant and concentrated structure. Juicy in the mouth  it is balanced  fresh and with a lasting finish.|Wine & Spirits,90,This is the kind of fresh and airy red the Douro can do so well. There’s nothing pushed or extracted about it  just bright raspberry and sour-cherry flavors  while an earthy mineral tension lasts along with the fragrant fruit.
https://www.wine.com/product/bodegas-muriel-gran-reserva-2014/1126712|Bodegas Muriel Gran Reserva 2014|Tempranillo| from Rioja, Spain|Red Wine|0.0|0|Red ruby color with a distinctive brick rim. Deep and intense nose  showing vanilla notes  coffee  spices  and ripe red fruit. Dry leaves  leather and nutty notes are from the bottles aging period. On the palate  the wine is balanced and silky. Exceptionally pleasant  this wine has a persistent yet elegant finish. Its complex and intense personality will evolve in a very positive way over the coming years.Ideal all types of roasted meats  game stews  charcuterie  cured and smoked meats and cheeses. It also pairs well with dark chocolate desserts.Blend: 100% Tempranillo|James Suckling,93,Complex and ethereal dark plums  savory spices and tobacco with sweet spices  iron and dried orange peel. This is long and elegant on the palate  rounded by creamy and firm tannins. Drink or hold.
https://www.wine.com/product/bodegas-lan-d-12-2018/831451|Bodegas Lan D-12 2018|Tempranillo| from Rioja, Spain|Red Wine|4.6|40|Deep  very intense garnet red. Intense aromas of cranberries  very ripe red fruit  prunes and dried apricots. Liqueur-like notes  along with vanilla  cinnamon and resin. Structured  broad and flavorful on the palate.|Wilfred Wong of Wine.com,89,COMMENTARY: The 2018 Bodegas Lan Rioja Lan D-12 is a lovely  well-balanced red wine. TASTING NOTES: This wine delivers aromas and flavors of red and black fruit  with hints of sandalwood and coconut. Enjoy it with grilled meats. (Tasted: February 14  2022  San Francisco  CA)
https://www.wine.com/product/vina-zorzal-malayeto-garnacha-2019/866306|Vina Zorzal Malayeto Garnacha 2019|Grenache| from Navarra, Spain|Red Wine|3.9|60|A clear  medium intensity  ruby color wine. Clean  high intensity fresh aromas of black fruit such us blackberry  blackcurrant  also black pepper  cedar and earthy notes. Dry and fresh  soft tannins and medium body. Black fruit flavors  mineral hints and a long finish.|Robert Parker's Wine Advocate,94,One of the true bargains from Navarra and the whole of Spain has to be the 2019 Malayeto  it's pure Garnacha from a plot of 2.39 hectares of 40-year-old vines on complex soils with limestone  gravel and stones. It fermented with indigenous yeasts in a combination of concrete and stainless steel and matured in a 4 000-liter oak vat and eight used 500-liter oak barrels for 12 months. This is my go-to wine here  a Garnacha that always delivers and the one that for me defines the house style and the character of the year. This is soft and caressing  elegant and harmonious. This is every bit as good as the 2018 despite the warmer conditions of the year  keeping the freshness  there is great purity and detail and it's elegant and balanced  extremely harmonious and seamless  with very fine tannins and great integration of the oak. Bravo!
